Date,axis,hcl,hdfc,icici,indus,infy,kotak,sbi,techm,wipro,yes,tcs
2016-02-24,386.649994,811.049988,949.599976,170.000000,821.900024,1125.349976,618.750000,156.300003,422.049988,266.975006,138.130005,2210.949951
2016-02-25,378.200012,808.750000,942.650024,166.363998,807.750000,1110.300049,606.849976,151.800003,416.299988,266.924988,134.100006,2212.850098
2016-02-26,386.350006,824.650024,961.000000,168.000000,816.349976,1121.150024,615.750000,155.899994,417.750000,265.250000,137.309998,2210.5
2016-02-29,375.750000,813.250000,971.849976,172.772995,830.000000,1084.050049,630.400024,158.750000,415.549988,260.125000,137.800003,2176.800049
2016-03-02,407.250000,854.849976,1007.200012,200.000000,882.599976,1156.000000,656.299988,181.149994,455.549988,269.774994,151.050003,2416.300049
2016-03-03,417.149994,859.299988,1015.849976,198.182007,895.750000,1169.300049,657.650024,182.750000,461.750000,271.350006,151.529999,2373.149902
2016-03-08,411.750000,815.250000,1014.150024,197.136002,921.049988,1163.449951,650.549988,183.350006,448.850006,270.725006,151.910004,2656.300049
2016-03-10,413.000000,817.849976,1021.250000,195.908997,927.250000,1142.500000,654.599976,180.500000,466.149994,267.924988,158.279999,2411.699951
2016-03-11,412.799988,823.049988,1028.699951,194.408997,926.700012,1143.000000,642.650024,180.100006,458.049988,269.500000,160.119995,2319.449951
2016-03-14,415.450012,827.900024,1027.550049,201.500000,921.099976,1141.199951,636.799988,181.750000,470.200012,270.424988,160.399994,2355
2016-03-15,418.850006,811.849976,1026.699951,201.227005,918.400024,1134.400024,639.500000,185.300003,460.299988,266.600006,162.190002,2329.899902
2016-03-16,424.600006,814.900024,1030.449951,205.817993,915.650024,1152.449951,651.250000,185.199997,465.799988,269.225006,160.880005,2327.050049
2016-03-17,428.149994,815.299988,1018.400024,207.044998,912.549988,1161.750000,651.250000,186.350006,486.750000,269.600006,159.910004,2352.050049
2016-03-18,436.100006,824.150024,1028.400024,209.272995,929.000000,1193.400024,658.799988,191.250000,492.450012,275.625000,162.850006,2425.850098
2016-03-21,444.500000,822.549988,1045.599976,213.500000,932.200012,1194.900024,663.700012,196.800003,490.100006,278.225006,166.369995,2446.25
2016-03-22,441.250000,828.450012,1053.849976,212.363998,928.000000,1189.949951,666.299988,197.500000,484.200012,276.424988,166.440002,2473.100098
2016-03-23,437.500000,817.700012,1049.349976,212.908997,928.049988,1207.800049,659.950012,196.600006,479.899994,277.875000,169.850006,2473.800049
2016-03-28,422.899994,810.650024,1047.500000,204.955002,914.799988,1204.900024,669.599976,188.300003,474.700012,278.075012,168.449997,2473.399902
2016-03-29,429.450012,806.799988,1053.800049,203.091003,928.049988,1197.250000,671.500000,189.500000,467.600006,276.575012,169.270004,2469.399902
2016-03-30,444.250000,820.599976,1064.949951,215.908997,946.700012,1205.949951,683.849976,197.550003,472.850006,280.975006,173.259995,2489.5
2016-03-31,444.149994,814.099976,1071.150024,215.136002,967.599976,1218.300049,680.650024,194.250000,474.950012,282.125000,173.009995,2520.300049
2016-04-01,449.899994,820.400024,1064.449951,216.636002,961.299988,1205.449951,679.900024,195.649994,463.100006,281.075012,171.119995,2369.600098
2016-04-04,444.750000,839.849976,1069.050049,217.044998,961.299988,1243.699951,687.299988,194.699997,470.549988,283.125000,173.589996,2471.25
2016-04-05,432.600006,843.250000,1057.449951,205.091003,951.299988,1219.800049,668.750000,184.350006,462.250000,279.500000,165.839996,2478
2016-04-07,426.649994,828.450012,1055.500000,200.272995,939.599976,1181.500000,662.500000,181.949997,444.450012,275.899994,167.100006,2494.199951
2016-04-08,421.600006,833.099976,1059.349976,201.136002,937.000000,1165.750000,665.349976,183.100006,455.850006,274.774994,169.880005,2652
2016-04-11,429.799988,839.299988,1070.949951,204.272995,960.799988,1183.900024,671.299988,188.250000,469.600006,282.875000,171.929993,2330.550049
2016-04-13,440.500000,837.549988,1081.750000,218.772995,986.400024,1172.699951,692.349976,191.899994,471.399994,292.450012,174.029999,2526.199951
2016-04-18,445.250000,853.299988,1087.800049,215.591003,988.299988,1238.699951,683.349976,186.750000,476.700012,294.299988,178.710007,2519.75
2016-04-20,459.100006,841.200012,1097.849976,216.408997,983.849976,1243.599976,687.150024,187.300003,483.549988,300.625000,176.380005,2450.350098
2016-04-21,467.950012,846.250000,1091.150024,230.044998,972.099976,1226.300049,686.700012,194.350006,476.350006,279.424988,176.270004,2424.399902
2016-04-22,475.850006,845.150024,1092.150024,229.091003,981.500000,1211.250000,676.099976,200.149994,479.899994,278.975006,175.149994,2417.050049
2016-04-25,469.899994,845.099976,1093.250000,229.955002,982.349976,1215.849976,680.450012,197.050003,472.000000,276.225006,175.729996,2451.25
2016-04-26,480.200012,849.799988,1113.849976,230.955002,1021.400024,1232.150024,700.849976,200.949997,475.500000,277.225006,182.139999,2489.800049
2016-04-27,465.500000,837.549988,1124.199951,222.363998,1040.000000,1240.150024,712.500000,196.149994,479.250000,280.000000,183.100006,2511.100098
2016-04-28,468.049988,799.900024,1113.949951,218.272995,1035.000000,1209.150024,701.450012,192.050003,480.149994,276.549988,189.110001,2527.75
2016-04-29,472.399994,750.299988,1132.349976,215.408997,1048.849976,1208.099976,717.150024,189.000000,486.149994,277.174988,188.589996,2535.5
2016-05-02,471.799988,742.200012,1117.650024,206.136002,1045.050049,1201.050049,718.200012,186.000000,477.200012,274.250000,188.990005,2421.949951
2016-05-04,462.450012,737.099976,1127.349976,194.955002,1042.000000,1188.849976,712.650024,179.949997,466.950012,270.000000,183.520004,2462.75
2016-05-05,461.049988,732.900024,1132.300049,195.136002,1037.550049,1192.449951,709.150024,180.350006,479.350006,271.549988,182.429993,2470.300049
2016-05-10,487.950012,718.799988,1144.900024,205.000000,1054.699951,1212.800049,722.849976,189.500000,482.700012,269.325012,189.949997,2386.350098
2016-05-12,492.549988,714.700012,1149.099976,210.727005,1066.099976,1210.000000,726.750000,188.500000,481.200012,271.149994,191.009995,2186
2016-05-13,490.649994,723.150024,1140.900024,205.908997,1065.199951,1207.250000,708.250000,184.850006,479.799988,269.825012,190.110001,2523.399902
2016-05-16,486.450012,718.950012,1162.800049,203.408997,1080.800049,1215.000000,718.250000,176.800003,486.950012,270.399994,196.059998,2551.149902
2016-05-17,503.350006,732.299988,1153.449951,205.408997,1084.449951,1214.250000,708.900024,176.850006,483.799988,270.075012,193.990005,2570.199951
2016-05-18,501.100006,742.250000,1140.650024,205.863998,1083.000000,1209.849976,708.900024,179.949997,484.750000,269.774994,194.250000,2551.100098
2016-05-19,490.500000,730.099976,1139.300049,205.044998,1072.099976,1205.750000,706.049988,172.699997,484.000000,271.475006,193.380005,2556.949951
2016-05-20,490.600006,736.650024,1140.900024,200.091003,1070.449951,1201.599976,702.150024,171.350006,475.850006,271.700012,195.539993,2529.300049
2016-05-23,486.500000,733.549988,1136.750000,201.000000,1056.300049,1188.000000,703.150024,168.399994,476.450012,269.924988,195.619995,2491.449951
2016-05-24,488.950012,739.250000,1139.949951,204.136002,1043.650024,1187.750000,698.400024,169.500000,480.250000,268.825012,195.399994,2467.699951
2016-05-25,502.149994,749.349976,1173.300049,213.636002,1096.150024,1208.650024,712.750000,175.100006,528.500000,273.049988,199.199997,2526.449951
2016-05-26,519.000000,740.900024,1183.250000,219.227005,1103.900024,1234.150024,730.200012,184.149994,542.299988,272.475006,204.210007,2548.699951
2016-05-27,512.400024,757.599976,1186.800049,221.044998,1104.099976,1247.500000,742.549988,195.899994,535.900024,272.700012,205.100006,2572.649902
2016-05-30,513.700012,747.549988,1179.750000,222.272995,1100.300049,1267.599976,742.599976,198.850006,543.549988,275.075012,205.389999,2636.399902
2016-05-31,515.200012,739.799988,1181.900024,222.408997,1102.849976,1248.650024,746.549988,204.949997,540.349976,272.725006,206.600006,2569.399902
2016-06-01,511.950012,734.549988,1175.150024,218.227005,1103.750000,1258.199951,745.349976,198.250000,540.000000,277.250000,203.580002,2381.600098
2016-06-06,532.849976,724.599976,1171.099976,221.363998,1121.750000,1266.750000,765.250000,198.899994,539.599976,267.549988,212.940002,2612.5
2016-06-09,542.599976,753.049988,1159.400024,231.408997,1122.000000,1185.500000,752.750000,209.949997,534.450012,272.399994,208.009995,2484.050049
2016-06-10,541.049988,751.049988,1161.349976,229.636002,1109.900024,1180.599976,750.700012,205.949997,537.549988,272.674988,212.660004,2388.75
2016-06-13,531.150024,753.650024,1152.900024,221.591003,1108.449951,1180.900024,755.900024,201.800003,534.099976,270.600006,213.029999,2547
2016-06-14,529.650024,752.400024,1151.849976,222.682007,1116.750000,1175.000000,752.099976,207.699997,533.299988,271.549988,212.919998,2534.850098
2016-06-15,528.799988,755.200012,1169.550049,225.408997,1123.550049,1189.949951,765.549988,216.050003,540.900024,273.524994,214.179993,2556.850098
2016-06-16,523.450012,751.700012,1162.150024,217.317993,1100.250000,1186.000000,754.450012,216.000000,533.099976,274.950012,212.110001,2558.300049
2016-06-17,526.900024,753.650024,1170.000000,216.772995,1099.199951,1179.500000,751.099976,213.449997,535.250000,276.024994,214.169998,2602.600098
2016-06-20,522.450012,770.650024,1172.050049,216.455002,1103.550049,1208.750000,751.950012,215.899994,544.299988,278.524994,215.050003,2659.300049
2016-06-21,517.400024,770.099976,1166.650024,216.227005,1090.650024,1206.099976,746.750000,214.000000,535.000000,280.500000,214.279999,2651.199951
2016-06-22,516.200012,770.450012,1171.500000,217.272995,1090.900024,1199.500000,739.349976,212.899994,532.750000,281.575012,215.770004,2667.649902
2016-06-23,526.400024,769.799988,1190.099976,219.000000,1103.300049,1211.599976,747.250000,217.550003,531.349976,281.850006,222.160004,2645.350098
2016-06-24,510.500000,741.849976,1161.900024,209.955002,1095.800049,1194.550049,733.900024,211.250000,507.049988,277.575012,216.100006,2573.949951
2016-06-27,514.450012,735.049988,1159.949951,211.544998,1079.800049,1166.199951,739.400024,217.149994,504.649994,274.000000,215.149994,2495.850098
2016-06-28,514.000000,713.200012,1166.949951,211.955002,1084.699951,1159.150024,743.299988,215.899994,501.000000,271.200012,213.979996,2463.949951
2016-06-29,517.849976,728.450012,1168.300049,215.136002,1101.300049,1176.849976,752.799988,217.199997,504.950012,277.274994,214.539993,2502.899902
2016-06-30,533.500000,730.450012,1176.449951,218.682007,1111.599976,1170.800049,763.349976,218.800003,505.750000,278.975006,221.419998,2553.100098
2016-07-01,542.900024,731.700012,1174.500000,218.500000,1123.349976,1172.400024,753.400024,219.600006,511.399994,279.450012,225.940002,2371.25
2016-07-04,543.849976,748.349976,1172.800049,225.591003,1107.599976,1183.949951,743.950012,223.000000,519.099976,280.850006,223.520004,2470.800049
2016-07-07,542.250000,717.099976,1185.650024,222.591003,1105.400024,1157.250000,745.900024,220.050003,504.549988,279.799988,222.419998,2429.800049
2016-07-11,544.400024,716.799988,1199.750000,227.136002,1124.449951,1175.050049,760.549988,224.699997,508.399994,284.424988,228.699997,2277.050049
2016-07-12,561.000000,721.349976,1202.150024,237.908997,1125.199951,1176.550049,763.650024,226.699997,507.200012,285.399994,230.729996,2154.550049
2016-07-13,556.849976,720.000000,1197.750000,237.408997,1104.400024,1193.800049,775.000000,227.699997,506.549988,286.975006,229.339996,2493.100098
2016-07-14,560.250000,728.250000,1200.349976,244.182007,1114.099976,1176.250000,780.200012,232.000000,518.150024,285.299988,234.289993,2521.899902
2016-07-15,565.049988,717.500000,1223.699951,241.591003,1126.800049,1072.550049,772.150024,231.500000,504.049988,277.250000,235.839996,2445.350098
2016-07-18,571.000000,722.500000,1227.449951,239.455002,1130.900024,1081.949951,776.799988,228.750000,506.600006,275.975006,234.899994,2433.449951
2016-07-19,565.450012,730.150024,1218.349976,244.682007,1107.150024,1086.949951,777.799988,229.600006,507.600006,274.625000,230.669998,2466.199951
2016-07-20,558.250000,730.000000,1232.199951,243.182007,1118.500000,1083.099976,782.200012,231.149994,505.350006,269.424988,232.559998,2494.949951
2016-07-21,538.049988,723.549988,1228.599976,238.091003,1136.650024,1079.900024,760.650024,225.649994,505.299988,271.000000,230.929993,2506.050049
2016-07-22,537.700012,729.200012,1230.800049,239.500000,1138.849976,1072.449951,760.049988,223.500000,504.899994,268.875000,231.339996,2515.100098
2016-07-25,538.099976,740.400024,1246.949951,244.227005,1156.349976,1080.849976,764.400024,229.899994,508.399994,271.424988,236.550003,2558.949951
2016-07-26,553.799988,745.250000,1238.800049,237.863998,1156.449951,1088.699951,751.700012,226.699997,502.500000,273.049988,240.029999,2552.600098
2016-07-27,548.849976,753.500000,1236.949951,246.000000,1178.300049,1085.349976,754.000000,229.250000,504.250000,274.575012,240.089996,2577.550049
2016-07-28,543.849976,750.799988,1248.449951,247.272995,1168.300049,1077.500000,750.349976,231.000000,485.549988,276.899994,244.699997,2619.25
2016-07-29,546.150024,752.950012,1246.199951,239.000000,1175.650024,1073.849976,763.500000,229.399994,487.950012,272.524994,243.389999,2619.300049
2016-08-01,550.549988,780.450012,1242.300049,226.817993,1200.550049,1085.250000,753.150024,227.300003,490.149994,278.850006,244.279999,2397.600098
2016-08-02,549.650024,800.750000,1243.300049,223.000000,1192.900024,1083.800049,760.099976,228.050003,499.200012,274.799988,245.679993,2362.949951
2016-08-03,549.349976,826.150024,1240.449951,220.091003,1178.400024,1084.900024,756.200012,226.649994,496.899994,273.975006,247.110001,2354.300049
2016-08-04,547.500000,823.849976,1241.000000,218.500000,1166.300049,1071.800049,756.400024,225.649994,499.950012,274.100006,246.309998,2432.050049
2016-08-08,571.150024,819.099976,1249.599976,222.955002,1192.400024,1078.699951,771.500000,233.250000,503.649994,274.500000,253.050003,2649.5
2016-08-09,574.099976,816.849976,1247.199951,223.044998,1186.250000,1083.400024,764.750000,235.149994,502.500000,275.674988,251.970001,2322.100098
2016-08-11,569.750000,824.549988,1228.250000,220.636002,1164.449951,1077.349976,764.650024,227.149994,500.100006,271.500000,250.500000,2283.199951
2016-08-12,591.000000,814.200012,1228.699951,223.591003,1173.800049,1062.550049,762.900024,243.300003,493.350006,271.875000,258.140015,2195.75
2016-08-16,583.299988,792.349976,1227.300049,225.955002,1158.349976,1051.800049,772.799988,246.750000,482.950012,268.250000,258.989990,2691.699951
2016-08-17,589.500000,784.549988,1234.900024,225.091003,1153.550049,1033.300049,765.650024,246.250000,474.649994,263.899994,261.670013,2624.550049
2016-08-18,593.150024,785.799988,1252.500000,229.908997,1194.599976,1023.400024,784.400024,248.399994,469.500000,262.549988,264.130005,2638.550049
2016-08-19,588.549988,781.849976,1247.099976,230.817993,1188.150024,1021.299988,778.750000,258.500000,473.200012,260.049988,267.190002,2603.5
2016-08-22,580.250000,772.250000,1250.300049,229.317993,1186.750000,1015.450012,772.849976,254.800003,466.350006,257.750000,268.660004,2548.699951
2016-08-23,582.500000,791.000000,1251.449951,227.455002,1189.199951,1039.650024,778.349976,254.750000,465.799988,259.799988,268.250000,2601.050049
2016-08-24,583.400024,790.349976,1261.800049,225.863998,1182.750000,1057.400024,777.000000,254.399994,467.049988,259.825012,267.570007,2572.050049
2016-08-25,586.549988,798.049988,1258.550049,224.500000,1182.050049,1036.150024,780.750000,250.149994,458.100006,252.000000,268.709991,2551.050049
2016-08-26,586.400024,778.750000,1257.099976,223.000000,1163.550049,1020.250000,780.799988,246.600006,459.950012,245.000000,265.299988,2524.949951
2016-08-29,589.150024,755.099976,1238.099976,227.727005,1155.550049,1022.799988,781.400024,249.050003,449.549988,239.399994,267.730011,2500.550049
2016-08-30,591.150024,773.900024,1268.650024,232.955002,1160.099976,1040.400024,786.150024,252.250000,462.950012,244.725006,271.040009,2544.149902
2016-08-31,596.849976,778.549988,1291.199951,234.544998,1186.199951,1035.849976,806.900024,252.500000,468.799988,245.824997,273.220001,2511.300049
2016-09-02,599.200012,784.549988,1285.099976,237.544998,1192.150024,1031.849976,813.599976,254.600006,471.850006,241.800003,277.670013,2281.399902
2016-09-06,635.900024,785.599976,1300.400024,247.908997,1226.949951,1045.000000,818.049988,260.100006,480.049988,241.449997,288.160004,2577.25
2016-09-08,629.349976,773.950012,1289.400024,251.227005,1219.599976,1037.650024,819.750000,268.350006,459.049988,236.975006,265.649994,2650.199951
2016-09-09,613.099976,780.549988,1290.400024,249.182007,1217.650024,1035.500000,818.849976,264.100006,458.299988,240.324997,255.250000,2352.449951
2016-09-12,592.099976,782.700012,1279.900024,243.817993,1195.800049,1054.000000,813.299988,252.750000,463.850006,240.199997,241.020004,2195.25
2016-09-14,601.799988,776.349976,1269.449951,246.772995,1189.699951,1045.599976,805.950012,257.549988,466.700012,239.024994,250.699997,2328.449951
2016-09-15,588.750000,779.000000,1279.599976,246.000000,1181.150024,1042.199951,808.599976,256.000000,462.750000,239.225006,244.360001,2326.949951
2016-09-16,602.200012,786.349976,1297.849976,243.044998,1169.650024,1060.150024,806.599976,254.300003,465.299988,239.699997,233.960007,2361.699951
2016-09-19,594.349976,789.049988,1290.150024,246.908997,1205.099976,1061.199951,802.849976,255.649994,466.600006,239.975006,235.470001,2411.449951
2016-09-20,592.950012,792.049988,1288.449951,247.363998,1184.300049,1050.150024,792.750000,254.449997,462.200012,240.524994,241.410004,2406.5
2016-09-21,598.900024,792.599976,1293.000000,245.363998,1185.000000,1055.750000,788.400024,251.149994,461.149994,241.925003,244.050003,2413.399902
2016-09-22,591.799988,788.849976,1306.900024,250.455002,1219.599976,1058.800049,795.150024,257.899994,454.750000,240.875000,249.309998,2378
2016-09-23,557.450012,797.250000,1312.699951,246.591003,1220.800049,1042.550049,796.150024,254.550003,454.600006,240.100006,246.630005,2398.100098
2016-09-26,547.400024,788.950012,1296.150024,238.682007,1201.650024,1035.900024,787.750000,251.649994,448.950012,239.649994,247.070007,2401.100098
2016-09-27,541.000000,795.849976,1298.050049,236.363998,1208.599976,1039.750000,784.450012,249.000000,447.850006,242.100006,249.380005,2436.100098
2016-09-28,549.099976,796.299988,1295.250000,237.044998,1222.050049,1038.949951,782.299988,253.750000,440.500000,241.850006,254.240005,2423.050049
2016-09-29,539.299988,791.049988,1277.500000,227.591003,1197.849976,1029.199951,772.599976,247.250000,427.149994,236.100006,246.160004,2437.800049
2016-09-30,541.349976,799.900024,1272.849976,229.227005,1195.949951,1036.050049,777.000000,251.250000,419.850006,239.475006,250.940002,2430.800049
2016-10-03,550.900024,808.599976,1287.199951,232.863998,1232.900024,1038.099976,788.049988,255.300003,420.700012,239.475006,254.050003,2348.300049
2016-10-05,535.700012,816.000000,1286.099976,232.227005,1215.900024,1041.500000,782.150024,260.850006,425.299988,239.774994,255.830002,2522.899902
2016-10-06,530.799988,801.549988,1281.949951,228.408997,1222.150024,1027.400024,783.000000,256.799988,420.750000,239.000000,256.010010,2555.75
2016-10-10,531.549988,813.000000,1284.349976,227.363998,1221.050049,1029.949951,780.200012,256.600006,421.850006,238.500000,255.899994,2380.300049
2016-10-13,518.799988,803.299988,1262.750000,219.227005,1216.349976,1052.349976,772.349976,249.649994,422.200012,239.125000,251.139999,2328.899902
2016-10-14,520.650024,812.700012,1261.800049,219.772995,1218.650024,1027.150024,781.750000,252.100006,419.100006,237.500000,251.990005,2366.199951
2016-10-17,519.000000,808.400024,1237.699951,235.227005,1209.000000,1022.400024,769.250000,253.199997,408.549988,236.074997,250.110001,2362.449951
2016-10-18,532.450012,834.799988,1257.849976,245.772995,1210.750000,1039.050049,776.950012,256.899994,425.100006,241.375000,258.209991,2400.199951
2016-10-19,535.549988,830.549988,1258.349976,240.955002,1211.300049,1041.800049,774.000000,255.399994,424.899994,247.500000,258.309998,2395.100098
2016-10-20,540.049988,815.549988,1255.500000,252.363998,1206.800049,1036.650024,772.349976,260.200012,425.000000,247.699997,261.760010,2401.149902
2016-10-21,526.099976,831.750000,1270.699951,252.182007,1224.300049,1038.300049,781.500000,258.500000,434.100006,249.600006,263.480011,2428.649902
2016-10-24,521.549988,810.650024,1263.550049,258.682007,1216.349976,1027.099976,787.349976,262.950012,429.149994,241.975006,262.160004,2427.699951
2016-10-25,529.099976,804.549988,1250.300049,262.954987,1209.300049,1017.200012,786.549988,261.450012,434.049988,240.699997,261.690002,2398.449951
2016-10-26,487.549988,790.849976,1239.300049,253.091003,1201.900024,1014.200012,811.500000,258.750000,423.049988,235.774994,258.049988,2396.25
2016-10-27,485.649994,774.299988,1252.099976,258.454987,1179.050049,1003.500000,806.599976,255.399994,414.100006,230.850006,250.720001,2418.100098
2016-10-28,486.899994,763.150024,1259.050049,251.682007,1199.800049,997.500000,819.349976,258.000000,435.649994,231.050003,254.460007,2398.699951
2016-11-01,475.799988,772.900024,1259.800049,250.317993,1214.250000,989.450012,805.549988,258.950012,433.549988,230.375000,249.889999,2362.350098
2016-11-02,476.799988,764.299988,1246.150024,247.182007,1229.449951,981.049988,804.000000,251.050003,429.799988,228.949997,241.929993,2197.949951
2016-11-03,475.850006,763.099976,1254.949951,245.227005,1230.900024,966.849976,806.000000,245.649994,428.000000,223.800003,241.759995,2365.25
2016-11-04,478.700012,794.750000,1243.699951,245.272995,1219.199951,971.000000,799.650024,242.850006,430.049988,226.250000,239.220001,2506.649902
2016-11-07,485.399994,817.200012,1249.449951,253.363998,1215.699951,977.950012,801.849976,252.699997,444.850006,225.000000,241.470001,2464.149902
2016-11-08,490.850006,809.000000,1254.300049,257.454987,1211.000000,982.599976,811.799988,252.649994,454.149994,225.875000,245.289993,2709.899902
2016-11-11,498.750000,764.099976,1275.800049,251.272995,1192.349976,921.549988,815.599976,273.000000,429.399994,221.175003,242.979996,2101.149902
2016-11-15,479.299988,770.750000,1254.750000,245.227005,1093.099976,923.549988,789.549988,278.200012,430.950012,223.975006,231.490005,2121.300049
2016-11-16,472.700012,773.849976,1244.349976,242.000000,1095.150024,940.900024,770.549988,277.200012,443.600006,222.649994,236.399994,2189.600098
2016-11-17,474.100006,760.150024,1230.199951,243.317993,1100.349976,929.799988,776.250000,277.450012,441.850006,219.199997,234.630005,2137.199951
2016-11-18,473.450012,763.849976,1211.400024,240.544998,1101.650024,920.000000,779.250000,275.799988,445.299988,218.574997,236.149994,2125.100098
2016-11-21,465.700012,758.349976,1198.699951,237.455002,1059.099976,911.099976,762.700012,257.350006,447.149994,220.899994,222.500000,2132.899902
2016-11-22,470.750000,762.099976,1198.050049,238.817993,1071.550049,914.200012,769.599976,257.350006,453.399994,225.199997,226.330002,2135
2016-11-23,480.500000,763.450012,1184.750000,240.863998,1064.949951,920.250000,766.150024,258.649994,453.100006,224.449997,225.050003,2156.350098
2016-11-24,468.200012,767.799988,1165.500000,235.727005,1044.400024,930.299988,742.099976,261.750000,458.649994,225.375000,223.970001,2188.449951
2016-11-25,471.200012,801.950012,1189.300049,236.455002,1073.349976,977.500000,752.150024,260.950012,487.250000,232.375000,233.539993,2300.350098
2016-11-28,472.899994,806.049988,1184.449951,232.091003,1050.349976,979.750000,750.150024,253.550003,489.350006,230.300003,229.919998,2282.600098
2016-11-29,464.649994,805.299988,1178.750000,232.227005,1059.949951,972.599976,745.400024,252.699997,483.850006,232.574997,228.910004,2259.850098
2016-11-30,469.850006,803.799988,1199.599976,241.408997,1086.650024,975.549988,755.450012,258.350006,485.200012,232.625000,234.770004,2276.050049
2016-12-01,466.049988,803.099976,1197.250000,235.591003,1080.699951,975.599976,744.950012,255.649994,475.049988,234.149994,232.199997,2327.050049
2016-12-02,459.950012,793.599976,1189.099976,235.908997,1056.500000,964.500000,723.549988,254.100006,473.399994,230.199997,230.029999,2226.600098
2016-12-05,460.750000,793.400024,1196.349976,237.136002,1083.750000,961.650024,729.799988,256.899994,462.399994,228.324997,236.710007,2566.199951
2016-12-07,447.100006,785.349976,1181.599976,235.182007,1076.150024,966.400024,734.349976,255.600006,455.600006,226.675003,237.649994,2464.949951
2016-12-08,449.350006,794.849976,1199.500000,238.863998,1098.300049,984.650024,748.650024,259.899994,463.750000,229.300003,243.110001,2738.449951
2016-12-09,456.399994,803.299988,1198.300049,244.044998,1112.849976,989.349976,745.250000,266.649994,471.700012,229.050003,243.949997,2359.050049
2016-12-12,445.100006,799.799988,1184.449951,240.772995,1085.300049,977.349976,729.849976,263.649994,469.399994,226.774994,238.529999,2208.199951
2016-12-13,452.950012,800.950012,1186.250000,240.363998,1089.800049,990.200012,730.950012,266.149994,484.549988,231.875000,241.330002,2200.300049
2016-12-14,467.200012,820.799988,1175.699951,236.863998,1071.849976,999.750000,727.799988,262.899994,476.649994,233.149994,239.220001,2207.600098
2016-12-15,478.100006,832.150024,1176.599976,236.636002,1081.050049,992.349976,724.750000,265.399994,477.450012,233.050003,237.039993,2259.300049
2016-12-16,472.799988,820.599976,1182.300049,232.363998,1082.699951,1005.150024,719.099976,264.750000,477.149994,231.750000,236.419998,2282.649902
2016-12-19,467.600006,824.700012,1176.750000,233.727005,1084.900024,1004.650024,719.650024,261.350006,473.350006,231.774994,235.960007,2288.899902
2016-12-20,461.649994,830.150024,1181.900024,228.727005,1071.900024,1012.150024,718.349976,254.550003,476.750000,233.324997,229.419998,2339.300049
2016-12-21,457.700012,820.799988,1180.000000,230.227005,1086.250000,1001.549988,719.799988,255.350006,474.450012,231.225006,227.669998,2313.600098
2016-12-22,447.549988,817.099976,1173.099976,229.955002,1060.800049,984.700012,713.150024,249.800003,473.950012,230.850006,225.229996,2307.699951
2016-12-23,438.100006,793.750000,1186.250000,228.955002,1062.000000,988.450012,711.750000,249.149994,467.100006,229.375000,224.940002,2288.100098
2016-12-26,432.000000,790.400024,1175.000000,225.591003,1060.500000,982.750000,711.049988,244.199997,463.600006,228.050003,220.300003,2293.100098
2016-12-27,437.649994,804.849976,1185.199951,230.500000,1063.349976,998.950012,712.150024,248.750000,468.200012,232.600006,225.600006,2323.399902
2016-12-28,440.049988,807.049988,1186.750000,228.863998,1082.099976,998.500000,713.049988,247.750000,474.149994,234.675003,222.610001,2313.399902
2016-12-29,444.250000,819.349976,1205.199951,228.272995,1105.650024,992.349976,713.400024,247.649994,482.700012,236.175003,229.660004,2351.699951
2016-12-30,449.950012,827.950012,1206.199951,232.091003,1107.900024,1010.599976,719.700012,250.199997,488.899994,237.225006,231.289993,2365.550049
2017-01-02,447.750000,828.500000,1197.099976,229.044998,1087.449951,1001.099976,714.799988,243.600006,488.000000,235.774994,228.929993,2167.899902
2017-01-03,455.250000,835.150024,1189.900024,231.272995,1100.599976,993.849976,711.750000,244.899994,491.549988,233.500000,232.580002,2479.550049
2017-01-06,455.200012,814.400024,1193.650024,234.682007,1144.050049,972.250000,716.849976,245.899994,469.750000,234.975006,249.350006,2553.600098
2017-01-09,452.750000,838.299988,1195.199951,235.182007,1159.250000,970.349976,709.250000,247.050003,473.450012,236.000000,251.240005,2456.449951
2017-01-11,453.600006,833.250000,1234.000000,240.636002,1233.800049,969.099976,728.400024,252.149994,474.049988,238.100006,263.570007,2602.850098
2017-01-12,455.200012,847.700012,1235.000000,243.955002,1219.900024,1000.049988,727.950012,251.250000,481.200012,241.600006,265.100006,2629.949951
2017-01-13,472.799988,850.250000,1232.500000,243.682007,1215.650024,975.799988,727.750000,250.899994,488.500000,242.324997,263.609985,2249.300049
2017-01-16,477.250000,830.549988,1247.650024,244.817993,1217.500000,955.650024,731.200012,255.750000,487.149994,242.375000,265.750000,2258.550049
2017-01-17,487.200012,837.750000,1238.500000,244.000000,1214.099976,955.400024,726.000000,256.000000,486.750000,241.199997,264.760010,2278.75
2017-01-18,488.500000,844.049988,1242.599976,244.044998,1227.800049,950.799988,731.099976,258.350006,483.649994,241.475006,269.190002,2295.100098
2017-01-19,483.799988,844.150024,1236.300049,245.182007,1220.349976,958.099976,728.200012,258.399994,481.399994,239.500000,269.500000,2291
2017-01-20,450.750000,838.750000,1236.349976,239.500000,1220.250000,948.700012,723.049988,251.050003,468.649994,238.949997,271.739990,2285.350098
2017-01-23,445.000000,857.299988,1244.650024,234.136002,1231.250000,952.700012,732.750000,254.149994,469.700012,239.875000,276.589996,2306.699951
